index,x_transformed,y_transformed
148,3980.0002441407005,6306.490234375001
149,3960.0002441407005,6306.490234375001
150,3940.0002441407005,6306.490234375001
151,3920.0002441407005,6306.490234375001
152,3900.0002441407005,6306.490234375001
153,3880.0002441407005,6306.490234375001
154,5180.0002441407005,6286.490234375001
155,5160.0002441407005,6286.490234375001
156,5140.0002441407005,6286.490234375001
157,5120.0002441407005,6286.490234375001
158,5100.000244140701,6286.490234375001
159,5080.000244140701,6286.490234375001
160,5060.000244140701,6286.490234375001
161,5040.000244140701,6286.490234375001
162,5020.000244140701,6286.490234375001
163,5000.000244140701,6286.490234375001
164,4980.000244140701,6286.490234375001
165,4960.000244140701,6286.490234375001
166,4940.000244140701,6286.490234375001
167,4920.000244140701,6286.490234375001
168,4900.000244140701,6286.490234375001
169,4880.000244140701,6286.490234375001
170,4860.000244140701,6286.490234375001
171,4840.000244140701,6286.490234375001
172,4820.000244140701,6286.490234375001
173,4800.000244140701,6286.490234375001
174,4780.000244140701,6286.490234375001
175,4760.0002441407005,6286.490234375001
176,4740.0002441407005,6286.490234375001
177,4720.0002441407005,6286.490234375001
178,4700.0002441407005,6286.490234375001
179,4680.0002441407005,6286.490234375001
180,4660.0002441407005,6286.490234375001
181,4640.0002441407005,6286.490234375001
182,4620.0002441407005,6286.490234375001
183,4600.0002441407005,6286.490234375001
184,4580.0002441407005,6286.490234375001
185,4560.0002441407005,6286.490234375001
186,4540.0002441407005,6286.490234375001
187,4520.0002441407005,6286.490234375001
188,4500.0002441407005,6286.490234375001
189,4480.0002441407005,6286.490234375001
190,4460.0002441407005,6286.490234375001
191,4440.0002441407005,6286.490234375001
192,4420.0002441407005,6286.490234375001
193,4400.0002441407005,6286.490234375001
194,4380.0002441407005,6286.490234375001
195,4360.0002441407005,6286.490234375001
196,4340.0002441407005,6286.490234375001
197,4320.0002441407005,6286.490234375001
198,4300.0002441407005,6286.490234375001
199,4280.0002441407005,6286.490234375001
200,4260.0002441407005,6286.490234375001
201,4240.0002441407005,6286.490234375001
202,4220.0002441407005,6286.490234375001
203,4200.0002441407005,6286.490234375001
204,4180.0002441407005,6286.490234375001
205,4160.0002441407005,6286.490234375001
206,4140.0002441407005,6286.490234375001
207,4120.0002441407005,6286.490234375001
208,4100.0002441407005,6286.490234375001
209,4080.0002441407005,6286.490234375001
210,4060.0002441407005,6286.490234375001
211,4040.0002441407005,6286.490234375001
212,4020.0002441407005,6286.490234375001
213,4000.0002441407005,6286.490234375001
214,3980.0002441407005,6286.490234375001
215,3960.0002441407005,6286.490234375001
216,3940.0002441407005,6286.490234375001
217,3920.0002441407005,6286.490234375001
218,3900.0002441407005,6286.490234375001
219,3880.0002441407005,6286.490234375001
220,3860.0002441407005,6286.490234375001
221,3840.0002441407005,6286.490234375001
222,3820.0002441407005,6286.490234375001
223,3800.0002441407005,6286.490234375001
224,3780.0002441407005,6286.490234375001
225,5220.0002441407005,6266.490234375001
226,5200.0002441407005,6266.490234375001
227,5180.0002441407005,6266.490234375001
228,5160.0002441407005,6266.490234375001
229,5140.0002441407005,6266.490234375001
230,5120.0002441407005,6266.490234375001
231,5100.000244140701,6266.490234375001
232,5080.000244140701,6266.490234375001
233,5060.000244140701,6266.490234375001
234,5040.000244140701,6266.490234375001
235,5020.000244140701,6266.490234375001
236,5000.000244140701,6266.490234375001
237,4980.000244140701,6266.490234375001
238,4960.000244140701,6266.490234375001
239,4940.000244140701,6266.490234375001
240,4920.000244140701,6266.490234375001
241,4900.000244140701,6266.490234375001
242,4880.000244140701,6266.490234375001
243,4860.000244140701,6266.490234375001
244,4840.000244140701,6266.490234375001
245,4820.000244140701,6266.490234375001
246,4800.000244140701,6266.490234375001
247,4780.000244140701,6266.490234375001
248,4760.0002441407005,6266.490234375001
249,4740.0002441407005,6266.490234375001
250,4720.0002441407005,6266.490234375001
251,4700.0002441407005,6266.490234375001
252,4680.0002441407005,6266.490234375001
253,4660.0002441407005,6266.490234375001
254,4640.0002441407005,6266.490234375001
255,4620.0002441407005,6266.490234375001
256,4600.0002441407005,6266.490234375001
257,4580.0002441407005,6266.490234375001
258,4560.0002441407005,6266.490234375001
259,4540.0002441407005,6266.490234375001
260,4520.0002441407005,6266.490234375001
261,4500.0002441407005,6266.490234375001
262,4480.0002441407005,6266.490234375001
